system:index,LC_Type1,LC_Type2,Unnamed_ 0,datetime,google:max_source_file_timestamp,latitude,longitude,school_id,timestamp,.geo
2020_01_01_00000000000000000515,12.0,12.0,1301,2020-01-01 00:00:00,1.640916859E12,15.591345,120.878265,105786,1577836800000,"{""type"":""Point"",""coordinates"":[120.87826560443632,15.59134493359669]}"
2020_01_01_0000000000000000031a,9.0,9.0,794,2020-01-01 00:00:00,1.640916859E12,15.966792,121.128265,105240,1577836800000,"{""type"":""Point"",""coordinates"":[121.12826510499775,15.966792324094726]}"
2020_01_01_00000000000000000fb3,2.0,2.0,4019,2020-01-01 00:00:00,1.640916859E12,13.65725,122.20639,108684,1577836800000,"{""type"":""Point"",""coordinates"":[122.20639101680095,13.65724998357402]}"
2020_01_01_00000000000000000faa,8.0,8.0,4010,2020-01-01 00:00:00,1.640916859E12,13.996318,121.368357,108675,1577836800000,"{""type"":""Point"",""coordinates"":[121.36835648301845,13.996320027678047]}"
2020_01_01_00000000000000000a6a,8.0,8.0,2666,2020-01-01 00:00:00,1.640916859E12,13.795229,120.957153,107260,1577836800000,"{""type"":""Point"",""coordinates"":[120.95715156117284,13.795227947470798]}"
2020_01_01_0000000000000000021b,12.0,12.0,539,2020-01-01 00:00:00,1.640916859E12,14.885214,120.920143,104969,1577836800000,"{""type"":""Point"",""coordinates"":[120.92014102242925,14.88521506807616]}"
2020_01_01_00000000000000001021,2.0,2.0,4129,2020-01-01 00:00:00,1.640916859E12,13.739719,122.404518,108802,1577836800000,"{""type"":""Point"",""coordinates"":[122.40451779480766,13.739721057557501]}"
2020_01_01_00000000000000000921,11.0,11.0,2337,2020-01-01 00:00:00,1.640916859E12,15.490956,119.904518,106894,1577836800000,"{""type"":""Point"",""coordinates"":[119.90451833009219,15.490957191580463]}"
2020_01_01_00000000000000000973,9.0,9.0,2419,2020-01-01 00:00:00,1.640916859E12,15.774333,119.920143,106977,1577836800000,"{""type"":""Point"",""coordinates"":[119.92014302018345,15.774333063526946]}"
2020_01_01_000000000000000007db,9.0,9.0,2011,2020-01-01 00:00:00,1.640916859E12,15.735756,120.577156,106545,1577836800000,"{""type"":""Point"",""coordinates"":[120.5771558876003,15.73575738031359]}"
2020_01_01_0000000000000000142c,13.0,13.0,5164,2020-01-01 00:00:00,1.640916859E12,14.61241424,120.9655909,136437,1577836800000,"{""type"":""Point"",""coordinates"":[120.96559263946699,14.612416183828449]}"
2020_01_01_00000000000000001588,13.0,13.0,5512,2020-01-01 00:00:00,1.640916859E12,14.70914,120.9655909,136805,1577836800000,"{""type"":""Point"",""coordinates"":[120.96559263946699,14.709138544778744]}"
2020_01_01_00000000000000001453,13.0,13.0,5203,2020-01-01 00:00:00,1.640916859E12,14.57066394,120.9891273,136477,1577836800000,"{""type"":""Point"",""coordinates"":[120.98912777482708,14.57066562066503]}"
2020_01_01_000000000000000016d3,8.0,8.0,5843,2020-01-01 00:00:00,1.640916859E12,13.907369,121.619034,167503,1577836800000,"{""type"":""Point"",""coordinates"":[121.61903376694,13.907369879863905]}"
2020_01_01_00000000000000001032,2.0,2.0,4146,2020-01-01 00:00:00,1.640916859E12,13.83241278,122.3555088,108822,1577836800000,"{""type"":""Point"",""coordinates"":[122.35550781512924,13.832412391155481]}"
2020_01_01_00000000000000000b2e,8.0,8.0,2862,2020-01-01 00:00:00,1.640916859E12,14.04462834,121.1239923,107474,1577836800000,"{""type"":""Point"",""coordinates"":[121.12399328618856,14.044629928491078]}"
2020_01_01_000000000000000008cb,9.0,9.0,2251,2020-01-01 00:00:00,1.640916859E12,15.311237,120.067162,106803,1577836800000,"{""type"":""Point"",""coordinates"":[120.06716404101662,15.311237582722379]}"
2020_01_01_00000000000000000206,2.0,2.0,518,2020-01-01 00:00:00,1.640916859E12,14.87415,121.145287,104948,1577836800000,"{""type"":""Point"",""coordinates"":[121.14528549371876,14.874152038362562]}"
2020_01_01_000000000000000004fb,13.0,13.0,1275,2020-01-01 00:00:00,1.640916859E12,15.434279,120.937971,105760,1577836800000,"{""type"":""Point"",""coordinates"":[120.93797296754197,15.43427755809011]}"
2020_01_01_00000000000000000cdf,13.0,13.0,3295,2020-01-01 00:00:00,1.640916859E12,14.31279332,120.9606498,107920,1577836800000,"{""type"":""Point"",""coordinates"":[120.96065195549978,14.312791347643207]}"
2020_01_01_0000000000000000088d,12.0,12.0,2189,2020-01-01 00:00:00,1.640916859E12,15.474718,120.641816,106739,1577836800000,"{""type"":""Point"",""coordinates"":[120.6418173119763,15.474717145543815]}"
2020_01_01_000000000000000012ff,2.0,2.0,4863,2020-01-01 00:00:00,1.640916859E12,13.63712113,121.0537357,109571,1577836800000,"{""type"":""Point"",""coordinates"":[121.05373568999046,13.637121601418766]}"
2020_01_01_00000000000000001539,13.0,13.0,5433,2020-01-01 00:00:00,1.640916859E12,14.55533611,121.0778889,136724,1577836800000,"{""type"":""Point"",""coordinates"":[121.07789064039697,14.555335231243287]}"
2020_01_01_00000000000000000b84,8.0,8.0,2948,2020-01-01 00:00:00,1.640916859E12,13.79001944,121.2681528,107563,1577836800000,"{""type"":""Point"",""coordinates"":[121.2681515641454,13.790019717440371]}"
2020_01_01_00000000000000001583,17.0,0.0,5507,2020-01-01 00:00:00,1.640916859E12,14.71138889,120.9422222,136800,1577836800000,"{""type"":""Point"",""coordinates"":[120.94222249084588,14.711390390810735]}"
2020_01_01_00000000000000001428,13.0,13.0,5160,2020-01-01 00:00:00,1.640916859E12,14.6200977,120.9663754,136433,1577836800000,"{""type"":""Point"",""coordinates"":[120.9663774412524,14.620099214943536]}"
2020_01_01_00000000000000000a04,13.0,13.0,2564,2020-01-01 00:00:00,1.640916859E12,14.82823117,120.2902148,107139,1577836800000,"{""type"":""Point"",""coordinates"":[120.29021273481105,14.828232215714179]}"
2020_01_01_00000000000000001561,13.0,13.0,5473,2020-01-01 00:00:00,1.640916859E12,14.5032688,120.996151,136765,1577836800000,"{""type"":""Point"",""coordinates"":[120.9961508589863,14.50327076734325]}"
2020_01_01_00000000000000000f15,17.0,0.0,3861,2020-01-01 00:00:00,1.640916859E12,14.00427883,121.9159305,108514,1577836800000,"{""type"":""Point"",""coordinates"":[121.91592963328056,14.004279523058447]}"
2020_01_01_0000000000000000051c,12.0,12.0,1308,2020-01-01 00:00:00,1.640916859E12,15.654832,120.950039,105793,1577836800000,"{""type"":""Point"",""coordinates"":[120.95003929499256,15.654833614395653]}"
2020_01_01_00000000000000000c10,8.0,8.0,3088,2020-01-01 00:00:00,1.640916859E12,14.0233592,121.1971332,107706,1577836800000,"{""type"":""Point"",""coordinates"":[121.1971314616672,14.02336001646614]}"
2020_01_01_000000000000000008a9,12.0,12.0,2217,2020-01-01 00:00:00,1.640916859E12,15.466379,120.580713,106768,1577836800000,"{""type"":""Point"",""coordinates"":[120.5807142502409,15.466378626573874]}"
2020_01_01_00000000000000000df5,13.0,13.0,3573,2020-01-01 00:00:00,1.640916859E12,14.30233703,121.0729005,108215,1577836800000,"{""type"":""Point"",""coordinates"":[121.07290090631818,14.30233921477393]}"
2020_01_01_00000000000000001447,13.0,13.0,5191,2020-01-01 00:00:00,1.640916859E12,14.60555419,120.9897742,136465,1577836800000,"{""type"":""Point"",""coordinates"":[120.98977434447983,14.605553627307195]}"
2020_01_01_000000000000000013f8,13.0,13.0,5112,2020-01-01 00:00:00,1.640916859E12,14.19757281,121.1602221,109831,1577836800000,"{""type"":""Point"",""coordinates"":[121.1602234822478,14.197572635523214]}"
2020_01_01_00000000000000001206,10.0,10.0,4614,2020-01-01 00:00:00,1.640916859E12,13.80458061,121.9891101,109302,1577836800000,"{""type"":""Point"",""coordinates"":[121.98910794066865,13.804578682379875]}"
2020_01_01_00000000000000000095,13.0,13.0,149,2020-01-01 00:00:00,1.640916859E12,14.68204664,120.5273623,104565,1577836800000,"{""type"":""Point"",""coordinates"":[120.52736110613644,14.682045046778006]}"
2020_01_01_0000000000000000130d,14.0,14.0,4877,2020-01-01 00:00:00,1.640916859E12,13.82075532,121.0607594,109585,1577836800000,"{""type"":""Point"",""coordinates"":[121.06075877414965,13.820756301001772]}"
2020_01_01_0000000000000000151b,13.0,13.0,5403,2020-01-01 00:00:00,1.640916859E12,14.564351,121.047851,136691,1577836800000,"{""type"":""Point"",""coordinates"":[121.04784967659992,14.564351533573356]}"
2020_01_01_00000000000000000888,13.0,13.0,2184,2020-01-01 00:00:00,1.640916859E12,15.414126,120.600443,106734,1577836800000,"{""type"":""Point"",""coordinates"":[120.60044131330137,15.414126880429588]}"
2020_01_01_00000000000000000036,8.0,8.0,54,2020-01-01 00:00:00,1.640916859E12,15.947722,121.590535,104468,1577836800000,"{""type"":""Point"",""coordinates"":[121.59053565210745,15.94772074888914]}"
2020_01_01_0000000000000000071c,12.0,12.0,1820,2020-01-01 00:00:00,1.640916859E12,15.717833,120.429331,106334,1577836800000,"{""type"":""Point"",""coordinates"":[120.42933222857748,15.717831794078737]}"
2020_01_01_00000000000000000116,12.0,12.0,278,2020-01-01 00:00:00,1.640916859E12,14.66,120.565002,104699,1577836800000,"{""type"":""Point"",""coordinates"":[120.56500037812857,14.659999251169769]}"
2020_01_01_0000000000000000166c,9.0,9.0,5740,2020-01-01 00:00:00,1.640916859E12,15.7019,119.940002,160512,1577836800000,"{""type"":""Point"",""coordinates"":[119.9400038562755,15.701899426014771]}"
2020_01_01_00000000000000001121,2.0,2.0,4385,2020-01-01 00:00:00,1.640916859E12,14.522771,121.621742,109068,1577836800000,"{""type"":""Point"",""coordinates"":[121.62174044127944,14.52277041624997]}"
2020_01_01_0000000000000000033e,12.0,12.0,830,2020-01-01 00:00:00,1.640916859E12,15.83202,120.741788,105283,1577836800000,"{""type"":""Point"",""coordinates"":[120.7417858984935,15.832020453855378]}"
2020_01_01_000000000000000011ad,8.0,8.0,4525,2020-01-01 00:00:00,1.640916859E12,14.001201,122.591255,109213,1577836800000,"{""type"":""Point"",""coordinates"":[122.59125602872386,14.001202743331568]}"
2020_01_01_00000000000000000109,17.0,0.0,265,2020-01-01 00:00:00,1.640916859E12,14.592126,120.585495,104686,1577836800000,"{""type"":""Point"",""coordinates"":[120.5854944065702,14.59212727403527]}"
2020_01_01_00000000000000001616,13.0,13.0,5654,2020-01-01 00:00:00,1.640916859E12,14.801151,120.945633,158518,1577836800000,"{""type"":""Point"",""coordinates"":[120.94563370315178,14.8011520950166]}"
2020_01_01_00000000000000001628,12.0,12.0,5672,2020-01-01 00:00:00,1.640916859E12,15.578892,120.878136,159003,1577836800000,"{""type"":""Point"",""coordinates"":[120.87813629050575,15.578890664354416]}"
2020_01_01_00000000000000000a1f,9.0,9.0,2591,2020-01-01 00:00:00,1.640916859E12,15.034452,120.707024,107166,1577836800000,"{""type"":""Point"",""coordinates"":[120.7070227466808,15.034452262132888]}"
2020_01_01_0000000000000000066b,11.0,11.0,1643,2020-01-01 00:00:00,1.640916859E12,14.88913573,120.7084081,106152,1577836800000,"{""type"":""Point"",""coordinates"":[120.70840952710843,14.889134617902133]}"
2020_01_01_000000000000000015a6,17.0,0.0,5542,2020-01-01 00:00:00,1.640916859E12,14.65832532,120.9562653,136835,1577836800000,"{""type"":""Point"",""coordinates"":[120.95626420006317,14.658327088274728]}"
2020_01_01_0000000000000000169e,13.0,13.0,5790,2020-01-01 00:00:00,1.640916859E12,14.4205258,120.8668052,164013,1577836800000,"{""type"":""Point"",""coordinates"":[120.86680571472898,14.420527688195513]}"
2020_01_01_000000000000000001d0,9.0,9.0,464,2020-01-01 00:00:00,1.640916859E12,14.809604,120.849089,104893,1577836800000,"{""type"":""Point"",""coordinates"":[120.84908970624362,14.809602091512884]}"
2020_01_01_00000000000000000240,9.0,9.0,576,2020-01-01 00:00:00,1.640916859E12,14.89082239,120.8753377,105008,1577836800000,"{""type"":""Point"",""coordinates"":[120.8753359750442,14.890824617201394]}"
2020_01_01_0000000000000000064e,13.0,13.0,1614,2020-01-01 00:00:00,1.640916859E12,15.2161943,120.6601146,106123,1577836800000,"{""type"":""Point"",""coordinates"":[120.66011300359857,15.216196302869237]}"
2020_01_01_000000000000000001cd,13.0,13.0,461,2020-01-01 00:00:00,1.640916859E12,14.846123,120.817033,104890,1577836800000,"{""type"":""Point"",""coordinates"":[120.8170332287704,14.846122129140602]}"
2020_01_01_000000000000000001c7,13.0,13.0,455,2020-01-01 00:00:00,1.640916859E12,14.8405,120.854,104882,1577836800000,"{""type"":""Point"",""coordinates"":[120.85399917650346,14.840499202712204]}"
2020_01_01_00000000000000001201,8.0,8.0,4609,2020-01-01 00:00:00,1.640916859E12,13.85795462,121.9548081,109297,1577836800000,"{""type"":""Point"",""coordinates"":[121.95480853536554,13.857954121989621]}"
2020_01_01_00000000000000000348,12.0,12.0,840,2020-01-01 00:00:00,1.640916859E12,15.70884,120.714815,105294,1577836800000,"{""type"":""Point"",""coordinates"":[120.7148127962212,15.708837787253936]}"
2020_01_01_0000000000000000146c,13.0,13.0,5228,2020-01-01 00:00:00,1.640916859E12,14.64298,121.022361,136502,1577836800000,"{""type"":""Point"",""coordinates"":[121.0223614549784,14.642978862448768]}"
2020_01_01_000000000000000012db,13.0,13.0,4827,2020-01-01 00:00:00,1.640916859E12,14.56608022,121.1274504,109533,1577836800000,"{""type"":""Point"",""coordinates"":[121.12744908950499,14.566081664782095]}"
2020_01_01_00000000000000000a7f,10.0,10.0,2687,2020-01-01 00:00:00,1.640916859E12,13.773785,120.963966,107281,1577836800000,"{""type"":""Point"",""coordinates"":[120.96396506758249,13.773784130504776]}"
2020_01_01_00000000000000000863,13.0,13.0,2147,2020-01-01 00:00:00,1.640916859E12,15.492675,120.594683,106694,1577836800000,"{""type"":""Point"",""coordinates"":[120.59468461384138,15.492673945486041]}"
2020_01_01_000000000000000003bf,12.0,12.0,959,2020-01-01 00:00:00,1.640916859E12,15.67131,120.699104,105428,1577836800000,"{""type"":""Point"",""coordinates"":[120.6991033832099,15.671309992788133]}"
2020_01_01_0000000000000000154c,13.0,13.0,5452,2020-01-01 00:00:00,1.640916859E12,14.566935,121.084732,136743,1577836800000,"{""type"":""Point"",""coordinates"":[121.08473090141297,14.566933353083302]}"
2020_01_01_00000000000000000b32,14.0,14.0,2866,2020-01-01 00:00:00,1.640916859E12,14.0543433,121.1557129,107478,1577836800000,"{""type"":""Point"",""coordinates"":[121.15571087198171,14.054341850585484]}"
2020_01_01_00000000000000000a85,12.0,12.0,2693,2020-01-01 00:00:00,1.640916859E12,13.961452,120.766472,107288,1577836800000,"{""type"":""Point"",""coordinates"":[120.76647148192536,13.9614498574401]}"
2020_01_01_000000000000000000a7,13.0,13.0,167,2020-01-01 00:00:00,1.640916859E12,14.88976714,120.4625475,104584,1577836800000,"{""type"":""Point"",""coordinates"":[120.46254807232462,14.889767810251728]}"
2020_01_01_000000000000000002e6,12.0,12.0,742,2020-01-01 00:00:00,1.640916859E12,15.478141,120.861748,105187,1577836800000,"{""type"":""Point"",""coordinates"":[120.86174909413435,15.47814173515286]}"
2020_01_01_00000000000000001230,14.0,14.0,4656,2020-01-01 00:00:00,1.640916859E12,14.548234,121.221123,109346,1577836800000,"{""type"":""Point"",""coordinates"":[121.22112142533472,14.548231883265144]}"
2020_01_01_00000000000000000e74,8.0,8.0,3700,2020-01-01 00:00:00,1.640916859E12,14.147187,121.471123,108349,1577836800000,"{""type"":""Point"",""coordinates"":[121.47112092589613,14.14718479361928]}"
2020_01_01_00000000000000001370,13.0,13.0,4976,2020-01-01 00:00:00,1.640916859E12,13.94373152,121.1102263,109688,1577836800000,"{""type"":""Point"",""coordinates"":[121.11022804123657,13.943729389853706]}"
2020_01_01_00000000000000000f10,10.0,10.0,3856,2020-01-01 00:00:00,1.640916859E12,13.9862497,121.9468795,108508,1577836800000,"{""type"":""Point"",""coordinates"":[121.9468802536925,13.986251377499363]}"
2020_01_01_0000000000000000030f,9.0,9.0,783,2020-01-01 00:00:00,1.640916859E12,15.212649,120.819741,105228,1577836800000,"{""type"":""Point"",""coordinates"":[120.81973990310983,15.212646858430691]}"
2020_01_01_000000000000000014cb,13.0,13.0,5323,2020-01-01 00:00:00,1.640916859E12,14.5359099,121.008004,136601,1577836800000,"{""type"":""Point"",""coordinates"":[121.00800314958632,14.53591138705448]}"
2020_01_01_00000000000000000882,14.0,14.0,2178,2020-01-01 00:00:00,1.640916859E12,15.537896,120.576178,106726,1577836800000,"{""type"":""Point"",""coordinates"":[120.57617934446958,15.537898148370083]}"
2020_01_01_0000000000000000111f,8.0,8.0,4383,2020-01-01 00:00:00,1.640916859E12,14.556087,121.608911,109066,1577836800000,"{""type"":""Point"",""coordinates"":[121.60891160754868,14.556088819321317]}"
2020_01_01_00000000000000000c99,14.0,14.0,3225,2020-01-01 00:00:00,1.640916859E12,14.0931097,120.8807408,107850,1577836800000,"{""type"":""Point"",""coordinates"":[120.88074040552097,14.093109275144142]}"
2020_01_01_000000000000000003f2,12.0,12.0,1010,2020-01-01 00:00:00,1.640916859E12,15.538045,120.759315,105482,1577836800000,"{""type"":""Point"",""coordinates"":[120.75931462473459,15.538045298704855]}"
2020_01_01_000000000000000004b0,12.0,12.0,1200,2020-01-01 00:00:00,1.640916859E12,15.252182,120.93119,105682,1577836800000,"{""type"":""Point"",""coordinates"":[120.93119067483967,15.252181248370542]}"
2020_01_01_0000000000000000146a,13.0,13.0,5226,2020-01-01 00:00:00,1.640916859E12,14.651081,121.02494,136500,1577836800000,"{""type"":""Point"",""coordinates"":[121.02493881538732,14.651081049062881]}"
2020_01_01_000000000000000011d1,8.0,8.0,4561,2020-01-01 00:00:00,1.640916859E12,14.013362,121.540522,109249,1577836800000,"{""type"":""Point"",""coordinates"":[121.54052237469199,14.013362711904316]}"
2020_01_01_00000000000000001653,14.0,14.0,5715,2020-01-01 00:00:00,1.640916859E12,14.908397,120.504318,159528,1577836800000,"{""type"":""Point"",""coordinates"":[120.50431647189224,14.908397934453026]}"
2020_01_01_000000000000000006cd,9.0,9.0,1741,2020-01-01 00:00:00,1.640916859E12,15.061077,120.785568,106253,1577836800000,"{""type"":""Point"",""coordinates"":[120.78556981173728,15.061077554523008]}"
2020_01_01_000000000000000014b9,13.0,13.0,5305,2020-01-01 00:00:00,1.640916859E12,14.626712,121.035568,136582,1577836800000,"{""type"":""Point"",""coordinates"":[121.03556931229873,14.626712061805796]}"
2020_01_01_0000000000000000153f,13.0,13.0,5439,2020-01-01 00:00:00,1.640916859E12,14.580598,121.077446,136730,1577836800000,"{""type"":""Point"",""coordinates"":[121.07744473029163,14.580596038711056]}"
2020_01_01_00000000000000000bab,12.0,12.0,2987,2020-01-01 00:00:00,1.640916859E12,13.802908,121.421196,107602,1577836800000,"{""type"":""Point"",""coordinates"":[121.42119683050178,13.802906519484829]}"
2020_01_01_000000000000000016aa,2.0,2.0,5802,2020-01-01 00:00:00,1.640916859E12,14.542218,121.483696,164507,1577836800000,"{""type"":""Point"",""coordinates"":[121.48369559086686,14.54221655594405]}"
2020_01_01_0000000000000000116c,8.0,8.0,4460,2020-01-01 00:00:00,1.640916859E12,13.58317502,122.536288,109144,1577836800000,"{""type"":""Point"",""coordinates"":[122.53628869003805,13.583175396874177]}"
2020_01_01_000000000000000005a3,12.0,12.0,1443,2020-01-01 00:00:00,1.640916859E12,15.008821,120.890709,105949,1577836800000,"{""type"":""Point"",""coordinates"":[120.89071095547651,15.008821349277685]}"
2020_01_01_00000000000000000ac9,8.0,8.0,2761,2020-01-01 00:00:00,1.640916859E12,13.880834,121.135712,107364,1577836800000,"{""type"":""Point"",""coordinates"":[121.13571180375702,13.880833769494851]}"
2020_01_01_00000000000000000f60,10.0,10.0,3936,2020-01-01 00:00:00,1.640916859E12,13.951311,122.318258,108600,1577836800000,"{""type"":""Point"",""coordinates"":[122.31825648492874,13.951309861644564]}"
2020_01_01_00000000000000000e7c,9.0,9.0,3708,2020-01-01 00:00:00,1.640916859E12,14.13874,121.417725,108357,1577836800000,"{""type"":""Point"",""coordinates"":[121.41772319078113,14.138739256224051]}"
2020_01_01_00000000000000000ea3,2.0,2.0,3747,2020-01-01 00:00:00,1.640916859E12,14.421458,121.542725,108396,1577836800000,"{""type"":""Point"",""coordinates"":[121.54272517061241,14.421459640315684]}"
2020_01_01_000000000000000004c0,12.0,12.0,1216,2020-01-01 00:00:00,1.640916859E12,15.821954,121.010669,105699,1577836800000,"{""type"":""Point"",""coordinates"":[121.01066969201631,15.821951803676697]}"
2020_01_01_000000000000000009be,13.0,13.0,2494,2020-01-01 00:00:00,1.640916859E12,15.14493547,120.5768378,107059,1577836800000,"{""type"":""Point"",""coordinates"":[120.57683929142547,15.144935408934112]}"
2020_01_01_00000000000000000422,14.0,14.0,1058,2020-01-01 00:00:00,1.640916859E12,15.737581,120.922636,105533,1577836800000,"{""type"":""Point"",""coordinates"":[120.92263811901914,15.737581152644447]}"
2020_01_01_0000000000000000066a,17.0,0.0,1642,2020-01-01 00:00:00,1.640916859E12,14.830812,120.673399,106151,1577836800000,"{""type"":""Point"",""coordinates"":[120.67340112473785,14.83081403522412]}"
2020_01_01_00000000000000001164,10.0,10.0,4452,2020-01-01 00:00:00,1.640916859E12,13.27838557,122.5227714,109136,1577836800000,"{""type"":""Point"",""coordinates"":[122.52277315474504,13.278386921669044]}"
2020_01_01_00000000000000001448,13.0,13.0,5192,2020-01-01 00:00:00,1.640916859E12,14.61125278,120.9929528,136466,1577836800000,"{""type"":""Point"",""coordinates"":[120.99295368353093,14.611252358453498]}"
2020_01_01_000000000000000011b1,10.0,10.0,4529,2020-01-01 00:00:00,1.640916859E12,13.96030141,122.5434493,109217,1577836800000,"{""type"":""Point"",""coordinates"":[122.54345000632985,13.96029940936831]}"
2020_01_01_000000000000000016b4,10.0,10.0,5812,2020-01-01 00:00:00,1.640916859E12,14.496393,121.439744,164521,1577836800000,"{""type"":""Point"",""coordinates"":[121.43974223178307,14.496394833518846]}"
2020_01_01_000000000000000010b7,11.0,11.0,4279,2020-01-01 00:00:00,1.640916859E12,13.8999721,121.8687201,108960,1577836800000,"{""type"":""Point"",""coordinates"":[121.86872113042772,13.899972231216243]}"
2020_01_01_0000000000000000124c,11.0,11.0,4684,2020-01-01 00:00:00,1.640916859E12,14.3625,121.2216667,109376,1577836800000,"{""type"":""Point"",""coordinates"":[121.22166543566323,14.36250140618702]}"
2020_01_01_0000000000000000003d,8.0,8.0,61,2020-01-01 00:00:00,1.640916859E12,15.83361111,121.5341667,104475,1577836800000,"{""type"":""Point"",""coordinates"":[121.53416815569081,15.833612352931459]}"
2020_01_01_000000000000000000e4,13.0,13.0,228,2020-01-01 00:00:00,1.640916859E12,14.45797805,120.5945712,104649,1577836800000,"{""type"":""Point"",""coordinates"":[120.59457313631503,14.457979677943403]}"
2020_01_01_000000000000000009fd,9.0,9.0,2557,2020-01-01 00:00:00,1.640916859E12,14.85328051,120.3026029,107130,1577836800000,"{""type"":""Point"",""coordinates"":[120.30260457663854,14.853278986331382]}"
2020_01_01_00000000000000000790,12.0,12.0,1936,2020-01-01 00:00:00,1.640916859E12,15.625685,120.529217,106458,1577836800000,"{""type"":""Point"",""coordinates"":[120.5292160921747,15.625684470809277]}"
2020_01_01_00000000000000000004,10.0,10.0,4,2020-01-01 00:00:00,1.640916859E12,15.74194444,121.5569444,104412,1577836800000,"{""type"":""Point"",""coordinates"":[121.55694524387184,15.741946612575768]}"
2020_01_01_00000000000000001071,10.0,10.0,4209,2020-01-01 00:00:00,1.640916859E12,13.750224,122.159128,108887,1577836800000,"{""type"":""Point"",""coordinates"":[122.15912900473549,13.750222240538365]}"
2020_01_01_000000000000000012c0,8.0,8.0,4800,2020-01-01 00:00:00,1.640916859E12,14.6049597,121.4282799,109505,1577836800000,"{""type"":""Point"",""coordinates"":[121.42827788297464,14.604960566867085]}"
2020_01_01_00000000000000000d2a,8.0,8.0,3370,2020-01-01 00:00:00,1.640916859E12,14.1596609,120.8600156,108000,1577836800000,"{""type"":""Point"",""coordinates"":[120.86001450382456,14.159661358366822]}"
2020_01_01_00000000000000001192,12.0,12.0,4498,2020-01-01 00:00:00,1.640916859E12,13.84020248,121.444526,109184,1577836800000,"{""type"":""Point"",""coordinates"":[121.4445268472134,13.840202440695851]}"
2020_01_01_00000000000000000b74,14.0,14.0,2932,2020-01-01 00:00:00,1.640916859E12,13.81241,121.252029,107547,1577836800000,"{""type"":""Point"",""coordinates"":[121.25202745473615,13.812408863829724]}"
2020_01_01_00000000000000000a27,13.0,13.0,2599,2020-01-01 00:00:00,1.640916859E12,15.086642,120.628555,107181,1577836800000,"{""type"":""Point"",""coordinates"":[120.62855594544335,15.086641580862418]}"
2020_01_01_0000000000000000096e,13.0,13.0,2414,2020-01-01 00:00:00,1.640916859E12,15.01321688,120.07592,106972,1577836800000,"{""type"":""Point"",""coordinates"":[120.0759217154856,15.013218022916384]}"
2020_01_01_000000000000000000d0,8.0,8.0,208,2020-01-01 00:00:00,1.640916859E12,14.546045,120.560295,104629,1577836800000,"{""type"":""Point"",""coordinates"":[120.56029602651721,14.546046923748962]}"
2020_01_01_00000000000000000f00,8.0,8.0,3840,2020-01-01 00:00:00,1.640916859E12,14.492528,121.51342,108492,1577836800000,"{""type"":""Point"",""coordinates"":[121.51341995848914,14.4925287929055]}"
2020_01_01_000000000000000003ae,12.0,12.0,942,2020-01-01 00:00:00,1.640916859E12,15.627298,120.711591,105410,1577836800000,"{""type"":""Point"",""coordinates"":[120.71158886615956,15.627298665390628]}"
2020_01_01_000000000000000005cf,13.0,13.0,1487,2020-01-01 00:00:00,1.640916859E12,14.961204,120.633423,105995,1577836800000,"{""type"":""Point"",""coordinates"":[120.63342082469265,14.961202609127934]}"
2020_01_01_00000000000000000b11,8.0,8.0,2833,2020-01-01 00:00:00,1.640916859E12,13.670174,121.242798,107441,1577836800000,"{""type"":""Point"",""coordinates"":[121.24279711555552,13.670172458426904]}"
2020_01_01_00000000000000000bd6,10.0,10.0,3030,2020-01-01 00:00:00,1.640916859E12,13.841528,120.931061,107646,1577836800000,"{""type"":""Point"",""coordinates"":[120.9310613609091,13.841526793708725]}"
2020_01_01_00000000000000000917,9.0,9.0,2327,2020-01-01 00:00:00,1.640916859E12,15.551552,119.946686,106884,1577836800000,"{""type"":""Point"",""coordinates"":[119.94668804875462,15.551551915795741]}"
2020_01_01_00000000000000000342,12.0,12.0,834,2020-01-01 00:00:00,1.640916859E12,15.821545,120.676064,105288,1577836800000,"{""type"":""Point"",""coordinates"":[120.67606320806675,15.821546025480835]}"
2020_01_01_000000000000000011a0,8.0,8.0,4512,2020-01-01 00:00:00,1.640916859E12,14.025785,122.379189,109199,1577836800000,"{""type"":""Point"",""coordinates"":[122.37919010082406,14.025785767439215]}"
2020_01_01_00000000000000000d0a,14.0,14.0,3338,2020-01-01 00:00:00,1.640916859E12,14.36154047,120.8976725,107964,1577836800000,"{""type"":""Point"",""coordinates"":[120.89767161222092,14.361542699460532]}"
2020_01_01_00000000000000001172,8.0,8.0,4466,2020-01-01 00:00:00,1.640916859E12,13.668945,122.436735,109150,1577836800000,"{""type"":""Point"",""coordinates"":[122.4367347999188,13.668946205637209]}"
2020_01_01_00000000000000000823,13.0,13.0,2083,2020-01-01 00:00:00,1.640916859E12,15.72695747,120.3593257,106624,1577836800000,"{""type"":""Point"",""coordinates"":[120.35932434203839,15.726959573935137]}"
2020_01_01_000000000000000002eb,12.0,12.0,747,2020-01-01 00:00:00,1.640916859E12,15.53017,120.884863,105192,1577836800000,"{""type"":""Point"",""coordinates"":[120.88486507399541,15.530170526244468]}"
2020_01_01_00000000000000000eb5,8.0,8.0,3765,2020-01-01 00:00:00,1.640916859E12,14.206972,121.379909,108415,1577836800000,"{""type"":""Point"",""coordinates"":[121.37991001384792,14.206972420543881]}"
